거래금액,건축년도,년,법정동,아파트,월,일,전용면적,지번,지역코드,층
"    40,938",2006,2008, 남산동,허브스카이,3,11~20,130.91,654-1,27110,11
"     4,200",1992,2008, 남산동,까치,3,21~31,33.06,2482-1,27110,14
"    31,458",2006,2008, 남산동,허브스카이,3,21~31,99.92,654-1,27110,9
"    14,100",1993,2008, 남산동,보성황실타운,3,21~31,84.99,2466-1,27110,21
"    25,100",2007,2008, 남산동,반월당삼정그린코아,3,21~31,102.64,665,27110,24
"    25,700",2006,2008, 남산동,허브스카이,3,21~31,84.88,654-1,27110,25
"    23,500",2007,2008, 남산동,반월당삼정그린코아,3,21~31,102.64,665,27110,6
"    19,000",1993,2008, 남산동,보성황실타운,3,21~31,134.96,2466-1,27110,3
"    43,585",2006,2008, 남산동,허브스카이,3,21~31,139.07,654-1,27110,12
"     9,100",1992,2008, 남산동,송림맨션,3,21~31,59.99,2434,27110,15
"    31,458",2006,2008, 남산동,허브스카이,3,21~31,99.92,654-1,27110,9
"    45,048",2006,2008, 남산동,허브스카이,3,21~31,139.07,654-1,27110,24
"    19,200",1986,2008, 대봉동,청운맨션,3,1~10,128.07,44-10,27110,2
"    23,400",2007,2008, 대봉동,센트로팰리스,3,1~10,80.74,60-10,27110,19
"    43,128",2007,2008, 대봉동,센트로팰리스,3,1~10,129.19,60-10,27110,31
"    20,900",1986,2008, 대봉동,청운맨션,3,1~10,128.07,44-10,27110,5
"    40,300",2007,2008, 대봉동,센트로팰리스,3,11~20,129.19,60-10,27110,23
"    23,400",2007,2008, 대봉동,센트로팰리스,3,11~20,80.74,60-10,27110,18
"    10,100",2000,2008, 대봉동,아트빌,3,11~20,78.58,44-13,27110,3
"    20,800",2007,2008, 대봉동,센트로팰리스,3,11~20,80.71,60-10,27110,4
"    19,300",1986,2008, 대봉동,청운맨션,3,11~20,105.11,44-10,27110,12
"    16,700",1986,2008, 대봉동,청운맨션,3,11~20,84.93,44-10,27110,1
"    50,000",2007,2008, 대봉동,센트로팰리스,3,11~20,153.05,60-10,27110,43
"    17,000",1986,2008, 대봉동,청운맨션,3,11~20,105.11,44-10,27110,11
"     9,800",2000,2008, 대봉동,아트빌,3,21~31,78.58,44-13,27110,7
"    46,200",2007,2008, 대봉동,센트로팰리스,3,21~31,153.05,60-10,27110,5
"    15,000",2007,2008, 동인동1가,삼승슈퍼타워,4,11~20,83.5,362,27110,10
"     8,250",1979,2008, 동인동3가,동인(279-1),4,1~10,77.98,279-1,27110,3
"     2,800",1984,2008, 동인동3가,동삼(88-0),4,21~30,50.4,88,27110,5
"    12,700",2003,2008, 장관동,황궁,4,11~20,100.54,10-1,27110,6
"     7,500",1975,2008, 수동,희도맨션,4,1~10,86.28,101,27110,3
"     8,000",1985,2008, 태평로1가,태평라이프,4,1~10,62.79,1-187,27110,8
"     6,500",1985,2008, 태평로1가,태평라이프,4,11~20,54.6,1-187,27110,7
"     2,800",1976,2008, 도원동,도원,4,1~10,38.91,3-5,27110,4
"    43,300",2007,2008, 계산동2가,미소시티,4,1~10,134.27,100,27110,10
"    43,200",2007,2008, 계산동2가,미소시티,4,1~10,138.16,100,27110,20
"    52,300",2007,2008, 계산동2가,미소시티,4,11~20,157.22,100,27110,23
"    42,000",2007,2008, 계산동2가,미소시티,4,21~30,138.16,100,27110,7
"    42,200",2007,2008, 계산동2가,미소시티,4,21~30,138.16,100,27110,24
"    39,300",2007,2008, 계산동2가,미소시티,4,21~30,124.15,100,27110,10
"    43,300",2007,2008, 계산동2가,미소시티,4,21~30,138.16,100,27110,16
"     5,500",1986,2008, 동산동,동산맨션,4,11~20,47.17,357,27110,6
"    12,500",2007,2008, 동산동,석우리치타운,4,21~30,81.9,5-2,27110,9
"    21,600",2006,2008, 대신동,태왕아너스스카이,4,1~10,84.93,305-1,27110,7
"     9,450",1979,2008, 대신동,광명,4,11~20,59.24,1535,27110,4
"    30,800",2006,2008, 대신동,태왕아너스스카이,4,21~30,133.76,305-1,27110,10
"     8,800",1979,2008, 대신동,광명,4,21~30,59.24,1535,27110,5
"    44,170",2006,2008, 남산동,허브스카이,4,1~10,139.07,654-1,27110,15
"    30,409",2006,2008, 남산동,허브스카이,4,1~10,99.92,654-1,27110,6
"    46,725",2006,2008, 남산동,허브스카이,4,1~10,151.32,654-1,27110,8
"    30,829",2006,2008, 남산동,허브스카이,4,1~10,99.92,654-1,27110,7
"    24,000",1993,2008, 남산동,보성황실타운,4,1~10,163.72,2466-1,27110,15
"    32,297",2006,2008, 남산동,허브스카이,4,1~10,99.92,654-1,27110,25
"    40,938",2006,2008, 남산동,허브스카이,4,1~10,130.91,654-1,27110,10
"    28,933",2006,2008, 남산동,허브스카이,4,1~10,84.98,654-1,27110,28
"     9,800",1992,2008, 남산동,송림맨션,4,1~10,59.99,2434,27110,13
"    46,725",2006,2008, 남산동,허브스카이,4,1~10,151.32,654-1,27110,7
"    28,000",2007,2008, 남산동,반월당삼정그린코아,4,1~10,134.87,665,27110,31
"    14,500",1993,2008, 남산동,보성황실타운,4,1~10,84.99,2466-1,27110,4
"     9,620",1993,2008, 남산동,보성황실타운,4,1~10,59.96,2466-1,27110,17
"    30,000",2007,2008, 남산동,반월당삼정그린코아,4,1~10,127.17,665,27110,17
"    18,400",1993,2008, 남산동,보성황실타운,4,11~20,134.96,2466-1,27110,18
"     9,600",1993,2008, 남산동,보성황실타운,4,21~30,59.96,2466-1,27110,15
"    10,100",1993,2008, 남산동,보성황실타운,4,21~30,59.96,2466-1,27110,3
"    26,400",2006,2008, 남산동,허브스카이,4,21~30,99.92,654-1,27110,7
"    21,000",2005,2008, 남산동,남산그린타운,4,21~30,84.96,2937-1,27110,20
"     9,900",2005,2008, 남산동,남산모던,4,21~30,58.94,2482-255,27110,2
"    30,400",2006,2008, 남산동,허브스카이,4,21~30,99.92,654-1,27110,6
"     4,400",1992,2008, 남산동,까치,4,21~30,33.06,2482-1,27110,13
"     4,600",2003,2008, 남산동,심미한마음,4,21~30,30.04,2483-1,27110,9
"    25,000",1993,2008, 남산동,보성황실타운,4,21~30,217.38,2466-1,27110,9
"    18,600",1986,2008, 대봉동,청운맨션,4,11~20,105.11,44-10,27110,12
"    19,900",1986,2008, 대봉동,청운맨션,4,21~30,128.07,44-10,27110,2
"    11,000",2005,2008, 삼덕동2가,삼덕인베스트,5,21~31,98,149-120,27110,5
"    16,150",2006,2008, 봉산동,봉산뜨란채,5,21~31,75.95,110,27110,17
"     7,500",1985,2008, 태평로1가,태평라이프,5,11~20,54.6,1-187,27110,6
"     8,150",1985,2008, 태평로1가,태평라이프,5,11~20,62.79,1-187,27110,9
"     5,050",1985,2008, 태평로1가,태평라이프,5,11~20,46.41,1-187,27110,7
"     5,000",1978,2008, 태평로1가,태평,5,21~31,48.6,23-1,27110,3
"    50,700",2007,2008, 계산동2가,미소시티,5,1~10,157.22,100,27110,12
"    43,300",2007,2008, 계산동2가,미소시티,5,11~20,138.16,100,27110,15
"    34,800",2007,2008, 계산동2가,미소시티,5,11~20,118.42,100,27110,7
"     6,000",1986,2008, 동산동,동산맨션,5,21~31,41.98,357,27110,13
"     6,100",1986,2008, 동산동,동산맨션,5,21~31,41.98,357,27110,9
"    30,000",2006,2008, 대신동,태왕아너스스카이,5,11~20,133.76,305-1,27110,28
"    30,000",2006,2008, 대신동,태왕아너스스카이,5,11~20,133.76,305-1,27110,20
"    19,600",2005,2008, 남산동,남산그린타운,5,1~10,84.96,2937-1,27110,6
"    16,000",2005,2008, 남산동,남산그린타운,5,1~10,69.24,2937-1,27110,9
"     7,450",1992,2008, 남산동,까치,5,1~10,53.6,2482-1,27110,7
"    21,000",1993,2008, 남산동,보성황실타운,5,1~10,163.72,2466-1,27110,17
"    30,000",2007,2008, 남산동,반월당삼정그린코아,5,1~10,102.64,665,27110,9
"    20,500",1993,2008, 남산동,보성황실타운,5,1~10,134.96,2466-1,27110,19
"    14,400",1993,2008, 남산동,보성황실타운,5,1~10,84.99,2466-1,27110,14
"    20,500",1993,2008, 남산동,보성황실타운,5,11~20,163.72,2466-1,27110,1
"    42,000",2006,2008, 남산동,허브스카이,5,11~20,139.07,654-1,27110,10
"    16,300",2005,2008, 남산동,남산그린타운,5,11~20,69.24,2937-1,27110,7
"    20,750",2005,2008, 남산동,남산그린타운,5,21~31,84.96,2937-1,27110,16
"     5,000",1992,2008, 남산동,까치,5,21~31,53.6,2482-1,27110,4
"    21,000",1993,2008, 남산동,보성황실타운,5,21~31,217.38,2466-1,27110,24
"    32,910",2007,2008, 남산동,반월당삼정그린코아,5,21~31,129.83,665,27110,11
"    32,910",2007,2008, 남산동,반월당삼정그린코아,5,21~31,129.83,665,27110,11
"    31,400",2007,2008, 남산동,반월당삼정그린코아,5,21~31,132.15,665,27110,11
"    15,500",1993,2008, 남산동,보성황실타운,5,21~31,84.99,2466-1,27110,23
"    20,000",2006,2008, 대봉동,대봉화성파크드림,5,1~10,84.05,152-24,27110,4
"    22,400",1986,2008, 대봉동,청운맨션,5,21~31,128.07,44-10,27110,4
"    37,600",2007,2008, 대봉동,센트로팰리스,5,21~31,129.19,60-10,27110,24
"    13,250",2007,2008, 동인동1가,삼승슈퍼타워,6,11~20,83.5,362,27110,7
"     7,900",1997,2008, 동인동1가,시티타운,6,11~20,51.87,33-1,27110,12
"    16,400",2007,2008, 동인동1가,삼승슈퍼타워,6,11~20,83.5,362,27110,9
"     7,450",1979,2008, 동인동3가,동남,6,11~20,67.5,343,27110,2
"     7,300",1979,2008, 동인동3가,동남,6,11~20,67.5,343,27110,1
"    22,000",2006,2008, 봉산동,봉산뜨란채,6,21~30,84.81,110,27110,12
"     6,300",1985,2008, 태평로1가,태평라이프,6,11~20,54.6,1-187,27110,9
"     6,900",1985,2008, 태평로1가,태평라이프,6,11~20,54.6,1-187,27110,7
"    36,900",2007,2008, 계산동2가,미소시티,6,1~10,124.15,100,27110,4
"    40,700",2007,2008, 계산동2가,미소시티,6,1~10,138.16,100,27110,4
"    32,700",2007,2008, 계산동2가,미소시티,6,1~10,118.42,100,27110,3
"    34,800",2007,2008, 계산동2가,미소시티,6,11~20,118.42,100,27110,8
"    42,000",2007,2008, 계산동2가,미소시티,6,11~20,138.16,100,27110,8
"    35,900",2007,2008, 계산동2가,미소시티,6,21~30,118.42,100,27110,10
"    35,700",2007,2008, 계산동2가,미소시티,6,21~30,124.15,100,27110,3
"    12,500",2007,2008, 동산동,석우리치타운,6,1~10,81.9,5-2,27110,3
"    11,000",1979,2008, 대신동,광명,6,1~10,69.09,1535,27110,4
"     8,500",1985,2008, 대신동,동서,6,1~10,65.06,1450,27110,2
"    39,100",2006,2008, 대신동,태왕아너스스카이,6,1~10,191.39,305-1,27110,15
"    11,000",1979,2008, 대신동,광명,6,11~20,69.09,1535,27110,5
"    19,400",2005,2008, 남산동,남산그린타운,6,1~10,84.96,2937-1,27110,12
"    30,380",2007,2008, 남산동,반월당삼정그린코아,6,1~10,132.15,665,27110,4
"    19,500",2005,2008, 남산동,남산그린타운,6,1~10,84.96,2937-1,27110,21
"    40,000",2007,2008, 남산동,반월당삼정그린코아,6,1~10,127.17,665,27110,21
"    14,500",1993,2008, 남산동,보성황실타운,6,1~10,84.99,2466-1,27110,15
"    32,000",2007,2008, 남산동,반월당삼정그린코아,6,11~20,127.17,665,27110,11
"    19,200",2005,2008, 남산동,남산그린타운,6,11~20,84.96,2937-1,27110,10
"     4,300",1992,2008, 남산동,까치,6,11~20,33.06,2482-1,27110,5
"    25,000",2007,2008, 남산동,반월당삼정그린코아,6,11~20,102.64,665,27110,16
"    18,000",2005,2008, 남산동,남산그린타운,6,11~20,84.96,2937-1,27110,21
"    14,650",1993,2008, 남산동,보성황실타운,6,11~20,84.99,2466-1,27110,14
"    20,000",1993,2008, 남산동,보성황실타운,6,11~20,119.84,2466-1,27110,13
"    25,500",2005,2008, 남산동,남산그린타운,6,11~20,110.07,2937-1,27110,20
"    10,400",1993,2008, 남산동,보성황실타운,6,21~30,59.96,2466-1,27110,10
"     4,360",1992,2008, 남산동,까치,6,21~30,33.06,2482-1,27110,9
"    25,500",2007,2008, 대봉동,센트로팰리스,6,1~10,80.71,60-10,27110,20
"    37,700",2007,2008, 대봉동,센트로팰리스,6,1~10,129.19,60-10,27110,17
"    21,000",2007,2008, 대봉동,센트로팰리스,6,1~10,80.71,60-10,27110,6
"    18,500",1986,2008, 대봉동,청운맨션,6,1~10,105.11,44-10,27110,7
"    18,980",2006,2008, 대봉동,대봉화성파크드림,6,11~20,84.05,152-24,27110,14
"    39,400",2007,2008, 대봉동,센트로팰리스,6,11~20,129.19,60-10,27110,38
"    41,000",2007,2008, 대봉동,센트로팰리스,6,11~20,129.19,60-10,27110,35
"    37,700",2007,2008, 대봉동,센트로팰리스,6,11~20,129.19,60-10,27110,14
"    19,000",2006,2008, 대봉동,대봉화성파크드림,6,21~30,84.05,152-24,27110,1
"    22,500",2007,2008, 대봉동,센트로팰리스,6,21~30,80.74,60-10,27110,9
"    16,000",1978,2008, 대봉동,청구맨션,6,21~30,84.13,55-3,27110,8
"    22,000",2007,2008, 대봉동,센트로팰리스,6,21~30,80.74,60-10,27110,8
"    39,100",2007,2008, 대봉동,센트로팰리스,6,21~30,129.19,60-10,27110,17
"    14,850",2007,2008, 동인동1가,삼승슈퍼타워,7,1~10,83.5,362,27110,14
"    13,000",1977,2008, 동인동3가,삼익맨션,7,1~10,86.88,192,27110,3
"    10,500",2003,2008, 수창동,경진테크빌(101동),7,21~31,84.9,40-22,27110,2
"    35,900",2007,2008, 계산동2가,미소시티,7,1~10,138.16,100,27110,11
"    43,300",2007,2008, 계산동2가,미소시티,7,1~10,138.16,100,27110,19
"    39,400",2007,2008, 계산동2가,미소시티,7,11~20,138.16,100,27110,5
"    46,200",2007,2008, 계산동2가,미소시티,7,11~20,157.22,100,27110,3
"    38,100",2007,2008, 계산동2가,미소시티,7,21~31,138.16,100,27110,3
"    39,400",2007,2008, 계산동2가,미소시티,7,21~31,138.16,100,27110,4
"    38,500",2006,2008, 대신동,태왕아너스스카이,7,11~20,162.05,305-1,27110,6
"    43,000",2006,2008, 대신동,태왕아너스스카이,7,11~20,191.39,305-1,27110,17
"    43,000",2006,2008, 대신동,태왕아너스스카이,7,11~20,191.39,305-1,27110,26
"     6,650",1992,2008, 남산동,까치,7,1~10,53.6,2482-1,27110,1
"     7,000",1992,2008, 남산동,까치,7,1~10,53.6,2482-1,27110,12
"    15,500",1993,2008, 남산동,보성황실타운,7,1~10,84.99,2466-1,27110,10
"    13,700",1993,2008, 남산동,보성황실타운,7,1~10,84.99,2466-1,27110,3
"     7,400",1992,2008, 남산동,까치,7,1~10,53.6,2482-1,27110,11
"    16,000",2005,2008, 남산동,남산그린타운,7,1~10,69.24,2937-1,27110,14
"    31,000",2006,2008, 남산동,허브스카이,7,1~10,99.92,654-1,27110,13
"     7,700",1992,2008, 남산동,까치,7,11~20,59.81,2482-1,27110,6
"    10,400",1993,2008, 남산동,보성황실타운,7,11~20,59.96,2466-1,27110,11
"    26,000",2005,2008, 남산동,남산그린타운,7,11~20,110.07,2937-1,27110,10
"     9,100",1993,2008, 남산동,보성황실타운,7,11~20,59.96,2466-1,27110,1
"     5,500",1992,2008, 남산동,까치,7,11~20,53.6,2482-1,27110,3
"     4,300",1992,2008, 남산동,까치,7,11~20,33.06,2482-1,27110,2
"     8,950",2005,2008, 남산동,남산모던,7,11~20,58.43,2482-255,27110,2
"    21,000",1993,2008, 남산동,보성황실타운,7,21~31,134.96,2466-1,27110,21
"    13,900",1986,2008, 대봉동,청운맨션,7,1~10,105.11,44-10,27110,1
"    15,000",1986,2008, 대봉동,청운맨션,7,1~10,84.93,44-10,27110,7
"    17,100",1986,2008, 대봉동,청운맨션,7,1~10,105.11,44-10,27110,3
"    45,000",2007,2008, 대봉동,센트로팰리스,7,1~10,141.47,60-10,27110,26
"    21,500",1986,2008, 대봉동,청운맨션,7,11~20,128.07,44-10,27110,9
"    18,750",1986,2008, 대봉동,청운맨션,7,11~20,122.22,44-10,27110,4
"     8,250",2005,2008, 삼덕동2가,삼덕인베스트,8,1~10,75.93,149-120,27110,7
"    46,200",2007,2008, 계산동2가,미소시티,8,1~10,157.22,100,27110,3
"    34,800",2007,2008, 계산동2가,미소시티,8,11~20,118.42,100,27110,6
"    43,300",2007,2008, 계산동2가,미소시티,8,11~20,138.16,100,27110,17
"    42,000",2007,2008, 계산동2가,미소시티,8,11~20,138.16,100,27110,6
"    39,400",2007,2008, 계산동2가,미소시티,8,21~31,138.16,100,27110,3
"    40,700",2007,2008, 계산동2가,미소시티,8,21~31,138.16,100,27110,6
"    31,500",2006,2008, 대신동,태왕아너스스카이,8,1~10,162.05,305-1,27110,5
"     6,300",1985,2008, 대신동,동서,8,1~10,65.06,1450,27110,4
"    43,000",2006,2008, 대신동,태왕아너스스카이,8,1~10,191.39,305-1,27110,11
"    23,100",2006,2008, 대신동,태왕아너스스카이,8,11~20,84.93,305-1,27110,13
"     8,500",1993,2008, 남산동,보성황실타운,8,1~10,59.96,2466-1,27110,21
"     9,500",1993,2008, 남산동,보성황실타운,8,1~10,59.96,2466-1,27110,6
"    10,400",1993,2008, 남산동,보성황실타운,8,1~10,59.96,2466-1,27110,18
"     9,000",1992,2008, 남산동,송림맨션,8,1~10,59.99,2434,27110,10
"    23,100",1993,2008, 남산동,보성황실타운,8,1~10,217.38,2466-1,27110,14
"    28,500",2007,2008, 남산동,반월당삼정그린코아,8,1~10,84.97,665,27110,13
"    22,000",1993,2008, 남산동,보성황실타운,8,1~10,217.38,2466-1,27110,12
"     7,200",1992,2008, 남산동,까치,8,1~10,53.6,2482-1,27110,7
"     4,250",1992,2008, 남산동,까치,8,11~20,33.06,2482-1,27110,10
"    10,200",1993,2008, 남산동,보성황실타운,8,11~20,59.96,2466-1,27110,18
"    13,000",1993,2008, 남산동,보성황실타운,8,11~20,84.99,2466-1,27110,2
"    30,900",2007,2008, 남산동,반월당삼정그린코아,8,11~20,129.83,665,27110,15
"    23,500",2006,2008, 남산동,허브스카이,8,11~20,99.92,654-1,27110,19
"     4,100",1992,2008, 남산동,까치,8,11~20,33.06,2482-1,27110,13
"    17,500",2005,2008, 남산동,남산그린타운,8,11~20,84.96,2937-1,27110,8
"    10,250",1993,2008, 남산동,보성황실타운,8,21~31,59.96,2466-1,27110,8
"    14,500",1993,2008, 남산동,보성황실타운,8,21~31,84.99,2466-1,27110,7
"    19,500",2006,2008, 대봉동,대봉화성파크드림,8,1~10,84.05,152-24,27110,3
"    39,400",2007,2008, 대봉동,센트로팰리스,8,1~10,129.19,60-10,27110,43
"    41,000",2007,2008, 대봉동,센트로팰리스,8,11~20,129.19,60-10,27110,35
"    50,700",2007,2008, 대봉동,센트로팰리스,8,11~20,153.05,60-10,27110,35
"     8,500",1997,2008, 동인동1가,시티타운,9,1~10,59.91,33-1,27110,7
"     8,300",1997,2008, 동인동1가,시티타운,9,21~30,59.91,33-1,27110,4
"     8,000",1997,2008, 동인동1가,시티타운,9,21~30,51.87,33-1,27110,13
"    12,400",2005,2008, 삼덕동2가,삼덕인베스트,9,21~30,122.69,149-120,27110,2
"    20,400",2006,2008, 봉산동,봉산뜨란채,9,21~30,75.95,110,27110,6
"    13,900",2003,2008, 봉산동,시티타운,9,21~30,84.28,168-71,27110,8
"     5,000",1976,2008, 도원동,도원,9,1~10,38.91,3-5,27110,4
"     4,500",1976,2008, 도원동,도원,9,21~30,38.91,3-5,27110,3
"    11,300",1986,2008, 동산동,동산맨션,9,1~10,84.87,357,27110,16
"    12,500",2007,2008, 동산동,석우리치타운,9,21~30,81.9,5-2,27110,2
"    12,500",2007,2008, 동산동,석우리치타운,9,21~30,81.9,5-2,27110,7
"    28,000",2006,2008, 대신동,태왕아너스스카이,9,11~20,133.76,305-1,27110,6
"    12,500",1985,2008, 대신동,동서,9,21~30,83.06,1450,27110,1
"    10,250",1993,2008, 남산동,보성황실타운,9,1~10,59.96,2466-1,27110,9
"    20,650",2005,2008, 남산동,남산그린타운,9,1~10,84.96,2937-1,27110,13
